song,song,second,valence_raw,arousal_raw,valence_filt,arousal_filt,euclidean_dist_mean
stimuli/7_pieceB_joyous_anxious_sad,7,3.5,0.019421298,0.099030467,0.01945533,0.098329848,0.00147434
stimuli/7_pieceB_joyous_anxious_sad,8,4,0.022588089,0.102036213,0.02086003,0.098777615,0.00122404
stimuli/7_pieceB_joyous_anxious_sad,9,4.5,0.023517929,0.10385796,0.022073581,0.098937516,0.001041083
stimuli/7_pieceB_joyous_anxious_sad,10,5,0.024427461,0.104329549,0.023112194,0.098865842,0.00091456
stimuli/7_pieceB_joyous_anxious_sad,11,5.5,0.024553482,0.104965007,0.023990978,0.098612547,0.000830771
stimuli/7_pieceB_joyous_anxious_sad,12,6,0.025486401,0.103691058,0.024723984,0.098221544,0.000775218
stimuli/7_pieceB_joyous_anxious_sad,13,6.5,0.024729766,0.062262451,0.025324259,0.097731,0.000735332
stimuli/7_pieceB_joyous_anxious_sad,14,7,0.024436421,0.101940323,0.025803895,0.097173629,0.000702149
stimuli/7_pieceB_joyous_anxious_sad,15,7.5,0.025175929,0.101855249,0.026174075,0.096576988,0.000670451
stimuli/7_pieceB_joyous_anxious_sad,16,8,0.025752016,0.09920246,0.026445126,0.09596377,0.000638011
stimuli/7_pieceB_joyous_anxious_sad,17,8.5,0.02544318,0.098232003,0.026626564,0.095352102,0.000604691
stimuli/7_pieceB_joyous_anxious_sad,18,9,0.025957922,0.096478612,0.026727149,0.094755835,0.000571668
stimuli/7_pieceB_joyous_anxious_sad,19,9.5,0.026592777,0.094924259,0.02675493,0.094184842,0.000540841
stimuli/7_pieceB_joyous_anxious_sad,20,10,0.026774654,0.092861206,0.026717295,0.093645312,0.00051436
stimuli/7_pieceB_joyous_anxious_sad,21,10.5,0.026514501,0.092471767,0.026621023,0.093140042,0.000494205
stimuli/7_pieceB_joyous_anxious_sad,22,11,0.027189551,0.092564001,0.026472329,0.092668737,0.000481844
stimuli/7_pieceB_joyous_anxious_sad,23,11.5,0.027025486,0.093740321,0.026276916,0.092228297,0.000478006
stimuli/7_pieceB_joyous_anxious_sad,24,12,0.025414508,0.093609161,0.026040026,0.091813119,0.000482715
stimuli/7_pieceB_joyous_anxious_sad,25,12.5,0.025619832,0.092507531,0.025766485,0.091415389,0.000495564
stimuli/7_pieceB_joyous_anxious_sad,26,13,0.025410853,0.091578686,0.025460754,0.091025373,0.000706736
stimuli/7_pieceB_joyous_anxious_sad,27,13.5,0.025501136,0.089927505,0.024957617,0.090529057,0.000714139
stimuli/7_pieceB_joyous_anxious_sad,28,14,0.02575026,0.087359279,0.024472685,0.090004809,0.000615632
stimuli/7_pieceB_joyous_anxious_sad,29,14.5,0.025924533,0.085353009,0.024060467,0.089547558,0.000432736
stimuli/7_pieceB_joyous_anxious_sad,30,15,0.02479044,0.083765761,0.023843716,0.089173019,0.001594382
stimuli/7_pieceB_joyous_anxious_sad,31,15.5,0.023837101,0.088454328,0.023490951,0.087618152,0.000323469
stimuli/7_pieceB_joyous_anxious_sad,32,16,0.022470558,0.089661703,0.02317907,0.087703958,0.00031222
stimuli/7_pieceB_joyous_anxious_sad,33,16.5,0.022431968,0.089368508,0.022909686,0.087546117,0.000624833
stimuli/7_pieceB_joyous_anxious_sad,34,17,0.022589473,0.088263631,0.022560493,0.087027966,0.000870201
stimuli/7_pieceB_joyous_anxious_sad,35,17.5,0.021775442,0.086934394,0.022167979,0.086251318,0.001243551
stimuli/7_pieceB_joyous_anxious_sad,36,18,0.021708862,0.085488045,0.021742181,0.085082937,0.001536915
stimuli/7_pieceB_joyous_anxious_sad,37,18.5,0.020297645,0.084505068,0.021720686,0.083546172,0.001809621
stimuli/7_pieceB_joyous_anxious_sad,38,19,0.019531416,0.082969423,0.021511239,0.081748713,0.000544325
stimuli/7_pieceB_joyous_anxious_sad,39,19.5,0.018594684,0.080839165,0.021077018,0.081420472,0.001802363
stimuli/7_pieceB_joyous_anxious_sad,40,20,0.018872814,0.079137432,0.0204752,0.079721553,0.002124038
stimuli/7_pieceB_joyous_anxious_sad,41,20.5,0.01901051,0.078136985,0.019786479,0.077712274,0.00234328
stimuli/7_pieceB_joyous_anxious_sad,42,21,0.019673721,0.076831754,0.019077144,0.075478935,0.002545517
stimuli/7_pieceB_joyous_anxious_sad,43,21.5,0.020593924,0.072828438,0.01861868,0.072975045,0.002844149
stimuli/7_pieceB_joyous_anxious_sad,44,22,0.020071122,0.068858275,0.018109463,0.070176852,0.003129277
stimuli/7_pieceB_joyous_anxious_sad,45,22.5,0.018441861,0.06624417,0.01732171,0.067148351,0.003195856
stimuli/7_pieceB_joyous_anxious_sad,46,23,0.018458841,0.062563759,0.016634492,0.064027257,0.00322397
stimuli/7_pieceB_joyous_anxious_sad,47,23.5,0.018432741,0.060990378,0.016091241,0.060849386,0.00329647
stimuli/7_pieceB_joyous_anxious_sad,48,24,0.017960581,0.060975917,0.015663945,0.057580727,0.003436257
stimuli/7_pieceB_joyous_anxious_sad,49,24.5,0.017779708,0.058726105,0.015385891,0.054155738,0.003386842
stimuli/7_pieceB_joyous_anxious_sad,50,25,0.018724922,0.054298834,0.015353918,0.050769047,0.003263357
stimuli/7_pieceB_joyous_anxious_sad,51,25.5,0.018623422,0.051181098,0.015561415,0.047512293,0.003226268
stimuli/7_pieceB_joyous_anxious_sad,52,26,0.015285052,0.049197632,0.015989152,0.044314505,0.003095436
stimuli/7_pieceB_joyous_anxious_sad,53,26.5,0.015004235,0.046390717,0.016601343,0.04128021,0.003005977
stimuli/7_pieceB_joyous_anxious_sad,54,27,0.014481778,0.04391013,0.017951066,0.038594294,0.002365389
stimuli/7_pieceB_joyous_anxious_sad,55,27.5,0.015022345,0.041726335,0.018374835,0.036267175,0.00204775
stimuli/7_pieceB_joyous_anxious_sad,56,28,0.014163851,-0.003594343,0.018986245,0.034312832,0.001912686
stimuli/7_pieceB_joyous_anxious_sad,57,28.5,0.015354957,0.03338041,0.019691894,0.032535073,0.001760756
stimuli/7_pieceB_joyous_anxious_sad,58,29,0.015864878,0.030711555,0.020525946,0.03098439,0.00155216
stimuli/7_pieceB_joyous_anxious_sad,59,29.5,0.016130777,0.027063805,0.021474858,0.029756071,0.001355043
stimuli/7_pieceB_joyous_anxious_sad,60,30,0.015777456,0.027342068,0.022423408,0.028788396,0.001214662
stimuli/7_pieceB_joyous_anxious_sad,61,30.5,0.01574065,0.024724803,0.023338997,0.02799021,0.00098952
stimuli/7_pieceB_joyous_anxious_sad,62,31,0.030367942,0.024530052,0.024243948,0.027589942,0.000920208
stimuli/7_pieceB_joyous_anxious_sad,63,31.5,0.033403939,0.027952399,0.025155844,0.027466537,0.000904327
stimuli/7_pieceB_joyous_anxious_sad,64,32,0.032437151,0.027257085,0.026053132,0.027579151,0.000948922
stimuli/7_pieceB_joyous_anxious_sad,65,32.5,0.030658323,0.029193742,0.026921176,0.027962494,0.000957044
stimuli/7_pieceB_joyous_anxious_sad,66,33,0.030069969,0.031223508,0.027678786,0.028547267,0.00102971
stimuli/7_pieceB_joyous_anxious_sad,67,33.5,0.030095342,0.033348233,0.028376184,0.029304854,0.001149099
stimuli/7_pieceB_joyous_anxious_sad,68,34,0.037445951,0.035583854,0.028929893,0.030311748,0.001135099
stimuli/7_pieceB_joyous_anxious_sad,69,34.5,0.038251389,0.035312281,0.029191239,0.031416351,0.001306275
stimuli/7_pieceB_joyous_anxious_sad,70,35,0.029989317,0.034800235,0.029245825,0.032721485,0.001435989
stimuli/7_pieceB_joyous_anxious_sad,71,35.5,0.028531788,0.035339413,0.029185672,0.034156214,0.001439522
stimuli/7_pieceB_joyous_anxious_sad,72,36,0.026926525,0.037115764,0.029006068,0.035584488,0.001500399
stimuli/7_pieceB_joyous_anxious_sad,73,36.5,0.024913826,0.03745684,0.028667829,0.037046265,0.001175321
stimuli/7_pieceB_joyous_anxious_sad,74,37,0.022544564,0.035690406,0.028202432,0.038125517,0.001258962
stimuli/7_pieceB_joyous_anxious_sad,75,37.5,0.020604419,0.036912967,0.02753324,0.039191898,0.001252588
stimuli/7_pieceB_joyous_anxious_sad,76,38,0.020383515,0.039254592,0.02666881,0.040098395,0.001313805
stimuli/7_pieceB_joyous_anxious_sad,77,38.5,0.020241152,0.038699602,0.025559748,0.040802714,0.00115418
stimuli/7_pieceB_joyous_anxious_sad,78,39,0.020582035,0.038247016,0.024489432,0.041234635,0.001183398
stimuli/7_pieceB_joyous_anxious_sad,79,39.5,0.04286552,0.040110931,0.023313695,0.041369069,0.001220631
stimuli/7_pieceB_joyous_anxious_sad,80,40,0.020026294,0.041236839,0.022100589,0.041233743,0.001361453
stimuli/7_pieceB_joyous_anxious_sad,81,40.5,0.02031542,0.04121702,0.020855614,0.040682751,0.001618721
stimuli/7_pieceB_joyous_anxious_sad,82,41,0.018766335,0.042219498,0.019641224,0.041753038,0.00108177
stimuli/7_pieceB_joyous_anxious_sad,83,41.5,0.017799382,0.042522613,0.018567312,0.041622889,0.001084899
stimuli/7_pieceB_joyous_anxious_sad,84,42,0.018738141,0.044725708,0.01753405,0.04129217,0.000843932
stimuli/7_pieceB_joyous_anxious_sad,85,42.5,0.018136228,0.044819132,0.016769743,0.04093432,0.000559337
stimuli/7_pieceB_joyous_anxious_sad,86,43,0.016025006,0.0410006,0.016356946,0.040556886,0.000234014
stimuli/7_pieceB_joyous_anxious_sad,87,43.5,0.01567357,0.042838453,0.016227983,0.040361614,0.00043681
stimuli/7_pieceB_joyous_anxious_sad,88,44,0.015079184,0.042873005,0.015793474,0.040406389,0.000528579
stimuli/7_pieceB_joyous_anxious_sad,89,44.5,0.014887382,0.041639955,0.015276581,0.040516921,0.000590546
stimuli/7_pieceB_joyous_anxious_sad,90,45,0.014486842,0.040953285,0.014785779,0.040845338,0.000615626
stimuli/7_pieceB_joyous_anxious_sad,91,45.5,0.013387575,0.039127421,0.014409536,0.041332613,0.000641255
stimuli/7_pieceB_joyous_anxious_sad,92,46,0.014402467,0.038108824,0.014070319,0.0418768,0.000683809
stimuli/7_pieceB_joyous_anxious_sad,93,46.5,0.015047414,0.041533454,0.01375616,0.04248417,0.000922651
stimuli/7_pieceB_joyous_anxious_sad,94,47,0.012507263,0.03987199,0.013123359,0.043155622,0.001173779
stimuli/7_pieceB_joyous_anxious_sad,95,47.5,0.010520952,0.041430644,0.01220774,0.04389006,0.001147231
stimuli/7_pieceB_joyous_anxious_sad,96,48,0.009329413,0.044250547,0.011452879,0.04475396,0.001181608
stimuli/7_pieceB_joyous_anxious_sad,97,48.5,0.009746925,0.043329542,0.010698909,0.045663755,0.001239238
stimuli/7_pieceB_joyous_anxious_sad,98,49,0.009732848,0.046980067,0.009888492,0.046601271,0.001274074
stimuli/7_pieceB_joyous_anxious_sad,99,49.5,0.010585177,0.042397247,0.009067114,0.047575233,0.001396327
stimuli/7_pieceB_joyous_anxious_sad,100,50,0.009616085,0.047476018,0.008336592,0.048765219,0.001424444
stimuli/7_pieceB_joyous_anxious_sad,101,50.5,0.010149534,0.048486443,0.007743525,0.05006033,0.001417845
stimuli/7_pieceB_joyous_anxious_sad,102,51,0.008153818,0.050228114,0.007237662,0.051384863,0.001371593
stimuli/7_pieceB_joyous_anxious_sad,103,51.5,0.00928128,0.052525994,0.006855406,0.052702113,0.001326633
stimuli/7_pieceB_joyous_anxious_sad,104,52,0.00809922,0.054564896,0.006543273,0.053991504,0.001716153
stimuli/7_pieceB_joyous_anxious_sad,105,52.5,0.006972627,0.059064325,0.005233996,0.055100997,0.001223368
stimuli/7_pieceB_joyous_anxious_sad,106,53,0.005628717,0.061073884,0.004525921,0.056098624,0.001178865
stimuli/7_pieceB_joyous_anxious_sad,107,53.5,0.002501225,0.06181289,0.003786086,0.057016429,0.001072096
stimuli/7_pieceB_joyous_anxious_sad,108,54,0.003003632,0.064455563,0.003059004,0.0578043,0.000959044
stimuli/7_pieceB_joyous_anxious_sad,109,54.5,-0.001156504,0.061997247,0.002352055,0.058452365,0.000801883
stimuli/7_pieceB_joyous_anxious_sad,110,55,-0.000930922,0.059146804,0.001653453,0.05884603,0.00066579
stimuli/7_pieceB_joyous_anxious_sad,111,55.5,0.000516918,0.057424941,0.001021019,0.059054125,0.000478078
stimuli/7_pieceB_joyous_anxious_sad,112,56,-0.000728746,0.056030606,0.000546688,0.059113865,0.000403877
stimuli/7_pieceB_joyous_anxious_sad,113,56.5,-0.000376827,0.056908067,0.000152423,0.059026275,0.000422244
stimuli/7_pieceB_joyous_anxious_sad,114,57,-0.000763322,0.056989443,-0.000155652,0.05873752,0.000535289
stimuli/7_pieceB_joyous_anxious_sad,115,57.5,-0.001383951,0.057120855,-0.000418128,0.058271,0.000571389
stimuli/7_pieceB_joyous_anxious_sad,116,58,-0.000588293,0.058248055,-0.000623297,0.057737717,0.000537402
stimuli/7_pieceB_joyous_anxious_sad,117,58.5,-0.000827893,0.057160402,-0.000762218,0.057218581,0.000476509
stimuli/7_pieceB_joyous_anxious_sad,118,59,-0.00068368,0.056638628,-0.000901778,0.056762967,0.00059754
stimuli/7_pieceB_joyous_anxious_sad,119,59.5,0.000298611,0.057379542,-0.00109858,0.056198766,0.000518829
stimuli/7_pieceB_joyous_anxious_sad,120,60,-0.001202625,0.055997166,-0.001242221,0.055700217,0.00050807
stimuli/7_pieceB_joyous_anxious_sad,121,60.5,-0.000994768,0.055603906,-0.001355872,0.055205021,0.000560422
stimuli/7_pieceB_joyous_anxious_sad,122,61,0.000172751,0.053527552,-0.001404517,0.054646714,0.000421045
stimuli/7_pieceB_joyous_anxious_sad,123,61.5,-0.000695231,0.052303022,-0.001429373,0.054226403,0.000485264
stimuli/7_pieceB_joyous_anxious_sad,124,62,-0.001984151,0.050166153,-0.001436288,0.053741188,0.000155167
stimuli/7_pieceB_joyous_anxious_sad,125,62.5,-0.002242121,0.050634387,-0.001452084,0.053586827,0.000142349
stimuli/7_pieceB_joyous_anxious_sad,126,63,-0.001894735,0.051971498,-0.001426174,0.053446856,8.75E-05
stimuli/7_pieceB_joyous_anxious_sad,127,63.5,-0.001768956,0.054859812,-0.001463788,0.053525912,7.01E-05
stimuli/7_pieceB_joyous_anxious_sad,128,64,-0.000536424,0.055509107,-0.001498257,0.053586959,0.000217704
stimuli/7_pieceB_joyous_anxious_sad,129,64.5,-3.30E-05,0.055669678,-0.001599141,0.053779877,0.000254362
stimuli/7_pieceB_joyous_anxious_sad,130,65,0.000395885,0.053996741,-0.001816265,0.053912381,0.000223187
stimuli/7_pieceB_joyous_anxious_sad,131,65.5,-4.38E-05,0.053916798,-0.001993257,0.054048346,0.000198017
stimuli/7_pieceB_joyous_anxious_sad,132,66,-0.00015546,0.054156063,-0.002113613,0.054205589,0.000174325
stimuli/7_pieceB_joyous_anxious_sad,133,66.5,-0.001508773,0.054785369,-0.00205996,0.054371452,0.000196203
stimuli/7_pieceB_joyous_anxious_sad,134,67,-0.003426678,0.055276273,-0.002017351,0.054562972,0.000308696
stimuli/7_pieceB_joyous_anxious_sad,135,67.5,-0.004067015,0.05565733,-0.001794856,0.054776956,0.000311442
stimuli/7_pieceB_joyous_anxious_sad,136,68,-0.004254337,0.057110082,-0.001568714,0.054991096,0.000233275
stimuli/7_pieceB_joyous_anxious_sad,137,68.5,-0.003496526,0.054369203,-0.001425893,0.05517554,0.000494789
stimuli/7_pieceB_joyous_anxious_sad,138,69,-0.003023605,0.056530987,-0.000994384,0.055417647,0.000245783
stimuli/7_pieceB_joyous_anxious_sad,139,69.5,-0.00225818,0.056285562,-0.000821111,0.055591962,0.000245878
stimuli/7_pieceB_joyous_anxious_sad,140,70,-0.001848096,0.054208492,-0.000584924,0.05566031,0.000311227
stimuli/7_pieceB_joyous_anxious_sad,141,70.5,-0.000933627,0.054333236,-0.000273704,0.055662394,0.000318808
stimuli/7_pieceB_joyous_anxious_sad,142,71,-0.000336721,0.05439144,3.95E-05,0.055602882,0.000343157
stimuli/7_pieceB_joyous_anxious_sad,143,71.5,0.001209521,0.05526401,0.000382098,0.055583302,0.000360348
stimuli/7_pieceB_joyous_anxious_sad,144,72,0.002081764,0.055989005,0.000740962,0.055550629,0.002638846
stimuli/7_pieceB_joyous_anxious_sad,145,72.5,0.002784632,0.055878377,-0.000820608,0.057677835,0.000503753
stimuli/7_pieceB_joyous_anxious_sad,146,73,0.002225323,0.056075706,-0.00045446,0.057331854,0.000441801
stimuli/7_pieceB_joyous_anxious_sad,147,73.5,0.002333289,0.055655464,-0.000162441,0.057000322,0.000286665
stimuli/7_pieceB_joyous_anxious_sad,148,74,0.002794499,0.056377927,2.60E-06,0.056765933,0.000116905
stimuli/7_pieceB_joyous_anxious_sad,149,74.5,0.002921,0.055829898,0.000110847,0.056721782,0.000207417
stimuli/7_pieceB_joyous_anxious_sad,150,75,0.003784164,0.056259287,0.000272944,0.05685119,0.000320815
stimuli/7_pieceB_joyous_anxious_sad,151,75.5,0.004855119,0.056849443,0.000419932,0.057136351,0.000418887
stimuli/7_pieceB_joyous_anxious_sad,152,76,0.004989617,0.060279048,0.000569861,0.057527487,0.000422103
stimuli/7_pieceB_joyous_anxious_sad,153,76.5,0.00405272,0.057649958,0.000768815,0.057899761,0.000534608
stimuli/7_pieceB_joyous_anxious_sad,154,77,0.004331802,0.059279701,0.000914073,0.058414257,0.000524058
stimuli/7_pieceB_joyous_anxious_sad,155,77.5,0.000614532,0.055069274,0.001067011,0.058915502,0.000588013
stimuli/7_pieceB_joyous_anxious_sad,156,78,0.000335668,0.055416639,0.001248874,0.059474685,0.000692776
stimuli/7_pieceB_joyous_anxious_sad,157,78.5,0.000542021,0.055882371,0.001361036,0.060158321,0.00076603
stimuli/7_pieceB_joyous_anxious_sad,158,79,0.002189992,0.056040748,0.001472907,0.060916138,0.000852573
stimuli/7_pieceB_joyous_anxious_sad,159,79.5,0.002880666,0.061474025,0.001633167,0.061753513,0.000854266
stimuli/7_pieceB_joyous_anxious_sad,160,80,0.003749769,0.064289464,0.001850283,0.062579728,0.000852512
stimuli/7_pieceB_joyous_anxious_sad,161,80.5,0.003278242,0.065686092,0.002137333,0.06338246,0.000935082
stimuli/7_pieceB_joyous_anxious_sad,162,81,0.001564586,0.066237769,0.002472432,0.064255436,0.001023339
stimuli/7_pieceB_joyous_anxious_sad,163,81.5,0.008813543,0.068797338,0.002804445,0.065223418,0.000896627
stimuli/7_pieceB_joyous_anxious_sad,164,82,0.002793468,0.070360207,0.003092784,0.066072418,0.000925668
stimuli/7_pieceB_joyous_anxious_sad,165,82.5,0.003137605,0.069767158,0.003385747,0.066950503,0.000932139
stimuli/7_pieceB_joyous_anxious_sad,166,83,0.003655828,0.069426788,0.003660717,0.067841163,0.000930995
stimuli/7_pieceB_joyous_anxious_sad,167,83.5,0.003944701,0.070208048,0.003960519,0.068722566,0.00087198
stimuli/7_pieceB_joyous_anxious_sad,168,84,0.004336432,0.071827881,0.004236587,0.069549691,0.000809602
stimuli/7_pieceB_joyous_anxious_sad,169,84.5,0.005078718,0.072328304,0.004454954,0.070329288,0.000599701
stimuli/7_pieceB_joyous_anxious_sad,170,85,0.007560645,0.069432683,0.004565809,0.070918654,0.0004909
stimuli/7_pieceB_joyous_anxious_sad,171,85.5,0.007961274,0.069794197,0.004615522,0.07140703,0.000253735
stimuli/7_pieceB_joyous_anxious_sad,172,86,0.007677452,0.069999722,0.004594727,0.071659911,0.000120207
stimuli/7_pieceB_joyous_anxious_sad,173,86.5,0.006539864,0.070163115,0.004476755,0.071682984,0.000285101
stimuli/7_pieceB_joyous_anxious_sad,174,87,0.005302542,0.070496507,0.004265558,0.071491468,0.000370272
stimuli/7_pieceB_joyous_anxious_sad,175,87.5,0.005171015,0.070392177,0.003966209,0.071273542,0.00071658
stimuli/7_pieceB_joyous_anxious_sad,176,88,0.003575486,0.070384028,0.003508919,0.070721842,0.000919137
stimuli/7_pieceB_joyous_anxious_sad,177,88.5,0.002527339,0.069966174,0.003001544,0.069955433,0.001232439
stimuli/7_pieceB_joyous_anxious_sad,178,89,0.002664557,0.068852186,0.00238765,0.06888677,0.00122963
stimuli/7_pieceB_joyous_anxious_sad,179,89.5,0.000900905,0.070900268,0.001716161,0.067856677,0.001403173
stimuli/7_pieceB_joyous_anxious_sad,180,90,0.000798181,0.069013609,0.0009864,0.066658202,0.001218149
stimuli/7_pieceB_joyous_anxious_sad,181,90.5,0.001175927,0.066827808,0.000378032,0.065602847,0.001216176
stimuli/7_pieceB_joyous_anxious_sad,182,91,-0.001256333,0.065951569,-0.000255187,0.064564522,0.001115566
stimuli/7_pieceB_joyous_anxious_sad,183,91.5,-0.00255643,0.064434259,-0.000823262,0.063604429,0.001035257
stimuli/7_pieceB_joyous_anxious_sad,184,92,-0.002705577,0.064394509,-0.001332898,0.062703303,0.001127875
stimuli/7_pieceB_joyous_anxious_sad,185,92.5,-0.0033648,0.061283447,-0.001856838,0.061704509,0.001277397
stimuli/7_pieceB_joyous_anxious_sad,186,93,-0.003051087,0.058388461,-0.002409702,0.060552952,0.001262686
stimuli/7_pieceB_joyous_anxious_sad,187,93.5,-0.002789131,0.058559119,-0.00289049,0.059385382,0.001153116
stimuli/7_pieceB_joyous_anxious_sad,188,94,-0.002729375,0.058786036,-0.003222228,0.058281015,0.00123805
stimuli/7_pieceB_joyous_anxious_sad,189,94.5,-0.004414189,0.055107344,-0.003849404,0.05721358,0.001055144
stimuli/7_pieceB_joyous_anxious_sad,190,95,-0.004720215,0.054615452,-0.004243557,0.056234819,0.000897021
stimuli/7_pieceB_joyous_anxious_sad,191,95.5,-0.005907825,0.053951297,-0.004583147,0.055404563,0.000729232
stimuli/7_pieceB_joyous_anxious_sad,192,96,-0.005582605,0.053363024,-0.004871307,0.05473468,0.000546738
stimuli/7_pieceB_joyous_anxious_sad,193,96.5,-0.005375247,0.053390029,-0.005039316,0.054214396,0.000592653
stimuli/7_pieceB_joyous_anxious_sad,194,97,-0.004873836,0.054976932,-0.005079955,0.053623138,0.000108495
stimuli/7_pieceB_joyous_anxious_sad,195,97.5,-0.005377559,0.054294283,-0.004982064,0.053576356,0.000363897
stimuli/7_pieceB_joyous_anxious_sad,196,98,-0.00411341,0.056134309,-0.005019939,0.053938277,0.000516554
stimuli/7_pieceB_joyous_anxious_sad,197,98.5,-0.003677179,0.055636742,-0.005135139,0.054441821,0.000674979
stimuli/7_pieceB_joyous_anxious_sad,198,99,-0.003490734,0.053642703,-0.005297326,0.055097025,0.000814245
stimuli/7_pieceB_joyous_anxious_sad,199,99.5,-0.002904196,0.055428239,-0.005499126,0.055885867,0.00092256
stimuli/7_pieceB_joyous_anxious_sad,200,100,-0.003583824,0.059111579,-0.005739784,0.056776485,0.000980501
stimuli/7_pieceB_joyous_anxious_sad,201,100.5,-0.00657447,0.05649238,-0.006040919,0.057709598,0.0009964
stimuli/7_pieceB_joyous_anxious_sad,202,101,-0.006507013,0.055487944,-0.006365933,0.0586515,0.001068689
stimuli/7_pieceB_joyous_anxious_sad,203,101.5,-0.007396771,0.054991263,-0.006659813,0.059678988,0.001037166
stimuli/7_pieceB_joyous_anxious_sad,204,102,-0.007489692,0.057597287,-0.006786034,0.060708445,0.000860802
stimuli/7_pieceB_joyous_anxious_sad,205,102.5,-0.007392684,0.058784854,-0.006973911,0.061548494,0.000931635
stimuli/7_pieceB_joyous_anxious_sad,206,103,-0.007151587,0.060919665,-0.007427325,0.062362349,0.000819202
stimuli/7_pieceB_joyous_anxious_sad,207,103.5,-0.009261446,0.063728566,-0.007814126,0.063084483,0.000655196
stimuli/7_pieceB_joyous_anxious_sad,208,104,-0.009335893,0.066965764,-0.008089137,0.063679168,0.000785729
stimuli/7_pieceB_joyous_anxious_sad,209,104.5,-0.007384932,0.068546006,-0.00829179,0.064438313,0.000596552
stimuli/7_pieceB_joyous_anxious_sad,210,105,-0.007681444,0.071017317,-0.008391365,0.065026496,0.000514835
stimuli/7_pieceB_joyous_anxious_sad,211,105.5,-0.00828728,0.069786411,-0.008365156,0.065540663,0.000693549
stimuli/7_pieceB_joyous_anxious_sad,212,106,-0.007684061,0.069218553,-0.008260368,0.06622625,0.000578946
stimuli/7_pieceB_joyous_anxious_sad,213,106.5,-0.006887779,0.068513649,-0.008226823,0.066804223,0.001054181
stimuli/7_pieceB_joyous_anxious_sad,214,107,-0.007846212,0.068217463,-0.008451582,0.067834165,0.000728299
stimuli/7_pieceB_joyous_anxious_sad,215,107.5,-0.008094705,0.068729838,-0.008411845,0.068561379,0.000373267
stimuli/7_pieceB_joyous_anxious_sad,216,108,-0.008736783,0.067601006,-0.008147193,0.068824605,0.000363395
stimuli/7_pieceB_joyous_anxious_sad,217,108.5,-0.009762728,0.065761705,-0.007789652,0.06888957,0.000471813
stimuli/7_pieceB_joyous_anxious_sad,218,109,-0.009230022,0.06370199,-0.007340891,0.068743896,0.000647617
stimuli/7_pieceB_joyous_anxious_sad,219,109.5,-0.008019159,0.05421373,-0.006804991,0.068380277,0.00084845
stimuli/7_pieceB_joyous_anxious_sad,220,110,-0.005181227,0.061016091,-0.006188646,0.067797194,0.00105284
stimuli/7_pieceB_joyous_anxious_sad,221,110.5,-0.00404822,0.064446303,-0.005501363,0.066999627,0.001247308
stimuli/7_pieceB_joyous_anxious_sad,222,111,-0.003595508,0.064024169,-0.004755661,0.065999774,0.001420809
stimuli/7_pieceB_joyous_anxious_sad,223,111.5,-0.002519652,0.064146245,-0.003967273,0.064817766,0.001562847
stimuli/7_pieceB_joyous_anxious_sad,224,112,-0.002007353,0.064435888,-0.003155341,0.06348238,0.001662774
stimuli/7_pieceB_joyous_anxious_sad,225,112.5,-0.00209081,0.064981271,-0.002342619,0.062031759,0.001709532
stimuli/7_pieceB_joyous_anxious_sad,226,113,-0.00198711,0.064181809,-0.001555676,0.060514123,0.001691545
stimuli/7_pieceB_joyous_anxious_sad,227,113.5,-0.002966515,0.06284524,-0.000825086,0.058988488,0.00159674
stimuli/7_pieceB_joyous_anxious_sad,228,114,-0.00267924,0.064097403,-0.000185638,0.05752538,0.001412752
stimuli/7_pieceB_joyous_anxious_sad,229,114.5,0.004173673,0.063165236,0.000323471,0.05620755,0.001127752
stimuli/7_pieceB_joyous_anxious_sad,230,115,0.003927264,0.060869164,0.000658432,0.055130691,0.000735151
stimuli/7_pieceB_joyous_anxious_sad,231,115.5,-0.002938777,0.059773714,0.000770628,0.054404152,0.000301189
stimuli/7_pieceB_joyous_anxious_sad,232,116,-0.001629255,0.055947598,0.000606432,0.054151656,0.000615858
stimuli/7_pieceB_joyous_anxious_sad,233,116.5,-0.001825513,0.051334163,0.000107007,0.054512011,0.001442221
stimuli/7_pieceB_joyous_anxious_sad,234,117,-0.003130633,0.055257178,-0.000791892,0.055639833,0.002478333
stimuli/7_pieceB_joyous_anxious_sad,235,117.5,-0.002894461,0.053748124,-0.002160119,0.057706253,0.003722648
stimuli/7_pieceB_joyous_anxious_sad,236,118,-0.002308203,0.051743154,-0.004073337,0.060899637,0.005190538
stimuli/7_pieceB_joyous_anxious_sad,237,118.5,-0.001563413,0.057402531,-0.006613214,0.065426304,0.006900553
stimuli/7_pieceB_joyous_anxious_sad,238,119,-0.005290529,0.061171781,-0.00986763,0.071511237,0.008872629
stimuli/7_pieceB_joyous_anxious_sad,239,119.5,-0.017726525,0.088202541,-0.01393087,0.079398798,0.011127686
stimuli/7_pieceB_joyous_anxious_sad,240,120,-0.020688461,0.097501706,-0.018903826,0.08935345,0.191496556
stimuli/8_pieceA_dreamy_calm_joyous,1,0.5,0.139521218,-0.015979906,0.140918891,-0.016134132,0.003024801
stimuli/8_pieceA_dreamy_calm_joyous,2,1,0.138454442,-0.015659244,0.139493198,-0.018801869,0.002634344
stimuli/8_pieceA_dreamy_calm_joyous,3,1.5,0.136573624,-0.017651294,0.13780578,-0.020824834,0.002384571
