Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,correctAnswerCount,EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,stimuli,ShowProgressBar,branch-fj4d
35,1746556929001,"06/05/2025, 18:42:09",1746556929784,-4,"06/05/2025, 14:42:09",169297,28,task-cusq,repeat-xtpj#1,45909885,35725,13359615,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,1707x1067,1707x1067,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,5,3,Screen 2,buttonB,response_button_text,481,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_3_2.flac,1,Correct
36,1746556929991,"06/05/2025, 18:42:09",1746556930779,-4,"06/05/2025, 14:42:10",169297,28,task-cusq,repeat-xtpj#1,45909885,35725,13359615,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,1707x1067,1707x1067,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,6,1,Screen 3,Zone3,timelimit_screen,999.8399999999965,,,,0,,,,,1,,1,Trial,2,HugginsPitch_12_2.flac,1,Correct
37,1746556930112,"06/05/2025, 18:42:10",1746556930782,-4,"06/05/2025, 14:42:10",169297,28,task-cusq,repeat-xtpj#1,45909885,35725,13359615,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,1707x1067,1707x1067,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,6,2,Screen 1,content,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,2,HugginsPitch_12_2.flac,1,Correct
38,1746556936025,"06/05/2025, 18:42:16",1746556936790,-4,"06/05/2025, 14:42:16",169297,28,task-cusq,repeat-xtpj#1,45909885,35725,13359615,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,1707x1067,1707x1067,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,6,2,Screen 1,content,content_web_audio,6007,,,,0,,,,,,,1,Trial,2,HugginsPitch_12_2.flac,1,Correct
39,1746556936715,"06/05/2025, 18:42:16",1746556937304,-4,"06/05/2025, 14:42:17",169297,28,task-cusq,repeat-xtpj#1,45909885,35725,13359615,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,1707x1067,1707x1067,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,13,6,3,Screen 2,buttonB,response_button_text,511,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_12_2.flac,1,Correct
40,1746556939181,"06/05/2025, 18:42:19",1746556939984,-4,"06/05/2025, 14:42:19",169297,28,task-cusq,repeat-xtpj#1,45909885,35725,13359615,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,1707x1067,1707x1067,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,14,1,1,Screen 1,advancementZone,continue_button,2678,,,,0,,,,,,,,End,,,,Correct
41,1746556939316,"06/05/2025, 18:42:19",1746556939998,-4,"06/05/2025, 14:42:19",169297,28,task-cusq,repeat-xtpj#1,45909885,35725,13359615,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,1707x1067,1707x1067,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,,,END TASK,,,,,88113,,,,,,,,,,,,,,,,Correct
﻿1,1746566433385,"06/05/2025, 21:20:33",1746566433173,-7,"06/05/2025, 14:20:33",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,Incorrect~Incorrect~Correct
2,1746566441792,"06/05/2025, 21:20:41",1746566441629,-7,"06/05/2025, 14:20:41",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,7154,,,,0,,,,,,,,Instructions,,,,Incorrect~Incorrect~Correct
3,1746566444985,"06/05/2025, 21:20:44",1746566444804,-7,"06/05/2025, 14:20:44",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,3169.199999988079,,,AUDIO PLAY REQUESTED,1,,,,,,,,Instructions,,,,Incorrect~Incorrect~Correct
4,1746566464032,"06/05/2025, 21:21:04",1746566463853,-7,"06/05/2025, 14:21:03",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,22218.29999999702,,,AUDIO PLAY REQUESTED,2,,,,,,,,Instructions,,,,Incorrect~Incorrect~Correct
5,1746566467056,"06/05/2025, 21:21:07",1746566466860,-7,"06/05/2025, 14:21:06",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,script,force_advance,25233.199999999997,,,,0,,,,,,,,Instructions,,,,Incorrect~Incorrect~Correct
6,1746566484965,"06/05/2025, 21:21:24",1746566484783,-7,"06/05/2025, 14:21:24",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,17915.80000001192,,,AUDIO PLAY REQUESTED,1,,,,,,,,Instructions,,,,Incorrect~Incorrect~Correct
7,1746566490956,"06/05/2025, 21:21:30",1746566490786,-7,"06/05/2025, 14:21:30",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,23918.5,,,,0,,,,,,,,Instructions,,,,Incorrect~Incorrect~Correct
8,1746566493398,"06/05/2025, 21:21:33",1746566493236,-7,"06/05/2025, 14:21:33",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone1,continue_button,2442.5,,,,0,,,,,,,,Instructions,,,,Incorrect~Incorrect~Correct
9,1746566516528,"06/05/2025, 21:21:56",1746566516362,-7,"06/05/2025, 14:21:56",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,23118.70000000298,,,,0,,,,,,,,Instructions,,,,Incorrect~Incorrect~Correct
10,1746566517528,"06/05/2025, 21:21:57",1746566517353,-7,"06/05/2025, 14:21:57",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,1,1,Screen 3,Zone3,timelimit_screen,1000,,,,0,,,,,1,,1,Trial,3,HugginsPitch_5_3.flac,1,Incorrect~Incorrect~Correct
11,1746566517698,"06/05/2025, 21:21:57",1746566517359,-7,"06/05/2025, 14:21:57",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,1,2,Screen 1,content,content_web_audio,0.7999999970197678,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,3,HugginsPitch_5_3.flac,1,Incorrect~Incorrect~Correct
12,1746566523517,"06/05/2025, 21:22:03",1746566523361,-7,"06/05/2025, 14:22:03",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,1,2,Screen 1,content,content_web_audio,6002.5,,,,0,,,,,,,1,Trial,3,HugginsPitch_5_3.flac,1,Incorrect~Incorrect~Correct
13,1746566526445,"06/05/2025, 21:22:06",1746566526284,-7,"06/05/2025, 14:22:06",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,6,1,3,Screen 2,buttonA,response_button_text,2917,,,1,1,,,,,,,1,Trial,3,HugginsPitch_5_3.flac,1,Incorrect~Incorrect~Correct
14,1746566527433,"06/05/2025, 21:22:07",1746566527269,-7,"06/05/2025, 14:22:07",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,2,1,Screen 3,Zone3,timelimit_screen,1000.2000000000116,,,,0,,,,,1,,1,Trial,1,HugginsPitch_8_1.flac,1,Incorrect~Incorrect~Correct
15,1746566527629,"06/05/2025, 21:22:07",1746566527274,-7,"06/05/2025, 14:22:07",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,2,2,Screen 1,content,content_web_audio,0.699999988079071,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,1,HugginsPitch_8_1.flac,1,Incorrect~Incorrect~Correct
16,1746566533443,"06/05/2025, 21:22:13",1746566533276,-7,"06/05/2025, 14:22:13",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,2,2,Screen 1,content,content_web_audio,6002.699999988079,,,,0,,,,,,,1,Trial,1,HugginsPitch_8_1.flac,1,Incorrect~Incorrect~Correct
17,1746566537966,"06/05/2025, 21:22:17",1746566537794,-7,"06/05/2025, 14:22:17",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,9,2,3,Screen 2,buttonB,response_button_text,4511,,,2,1,,,,,,,1,Trial,1,HugginsPitch_8_1.flac,1,Incorrect~Incorrect~Correct
18,1746566538948,"06/05/2025, 21:22:18",1746566538785,-7,"06/05/2025, 14:22:18",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,1,Screen 3,Zone3,timelimit_screen,999.9000000000087,,,,0,,,,,1,,1,Trial,2,HugginsPitch_6_2.flac,1,Incorrect~Incorrect~Correct
19,1746566539115,"06/05/2025, 21:22:19",1746566538786,-7,"06/05/2025, 14:22:18",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,2,Screen 1,content,content_web_audio,0.29999999701976776,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,2,HugginsPitch_6_2.flac,1,Incorrect~Incorrect~Correct
20,1746566544959,"06/05/2025, 21:22:24",1746566544788,-7,"06/05/2025, 14:22:24",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,2,Screen 1,content,content_web_audio,6001.9000000059605,,,,0,,,,,,,1,Trial,2,HugginsPitch_6_2.flac,1,Incorrect~Incorrect~Correct
21,1746566545642,"06/05/2025, 21:22:25",1746566545479,-7,"06/05/2025, 14:22:25",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,7,3,3,Screen 2,buttonC,response_button_text,684.3999999910593,,,3,1,,,,,,,1,Trial,2,HugginsPitch_6_2.flac,1,Incorrect~Incorrect~Correct
22,1746566546636,"06/05/2025, 21:22:26",1746566546469,-7,"06/05/2025, 14:22:26",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,4,1,Screen 3,Zone3,timelimit_screen,1000,,,,0,,,,,1,,1,Trial,2,HugginsPitch_3_2.flac,1,Incorrect~Incorrect~Correct
23,1746566546816,"06/05/2025, 21:22:26",1746566546475,-7,"06/05/2025, 14:22:26",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,4,2,Screen 1,content,content_web_audio,0.8999999910593033,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,2,HugginsPitch_3_2.flac,1,Incorrect~Incorrect~Correct
24,1746566552637,"06/05/2025, 21:22:32",1746566552477,-7,"06/05/2025, 14:22:32",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,4,2,Screen 1,content,content_web_audio,6002.5999999940395,,,,0,,,,,,,1,Trial,2,HugginsPitch_3_2.flac,1,Incorrect~Incorrect~Correct
25,1746566553117,"06/05/2025, 21:22:33",1746566552970,-7,"06/05/2025, 14:22:32",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,4,4,3,Screen 2,buttonA,response_button_text,485.90000000596046,,,1,1,,,,,,,1,Trial,2,HugginsPitch_3_2.flac,1,Incorrect~Incorrect~Correct
26,1746566554136,"06/05/2025, 21:22:34",1746566553968,-7,"06/05/2025, 14:22:33",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,5,1,Screen 3,Zone3,timelimit_screen,1000,,,,0,,,,,1,,1,Trial,3,HugginsPitch_11_3.flac,1,Incorrect~Incorrect~Correct
27,1746566554292,"06/05/2025, 21:22:34",1746566553974,-7,"06/05/2025, 14:22:33",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,5,2,Screen 1,content,content_web_audio,0.699999988079071,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,3,HugginsPitch_11_3.flac,1,Incorrect~Incorrect~Correct
28,1746566560139,"06/05/2025, 21:22:40",1746566559975,-7,"06/05/2025, 14:22:39",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,5,2,Screen 1,content,content_web_audio,6001.5999999940395,,,,0,,,,,,,1,Trial,3,HugginsPitch_11_3.flac,1,Incorrect~Incorrect~Correct
29,1746566562958,"06/05/2025, 21:22:42",1746566562789,-7,"06/05/2025, 14:22:42",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,12,5,3,Screen 2,buttonB,response_button_text,2807.5,,,2,1,,,,,,,1,Trial,3,HugginsPitch_11_3.flac,1,Incorrect~Incorrect~Correct
30,1746566563936,"06/05/2025, 21:22:43",1746566563785,-7,"06/05/2025, 14:22:43",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,6,1,Screen 3,Zone3,timelimit_screen,1000.9000000000087,,,,0,,,,,1,,1,Trial,2,HugginsPitch_9_2.flac,1,Incorrect~Incorrect~Correct
31,1746566564123,"06/05/2025, 21:22:44",1746566563790,-7,"06/05/2025, 14:22:43",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,6,2,Screen 1,content,content_web_audio,0.7000000029802322,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,2,HugginsPitch_9_2.flac,1,Incorrect~Incorrect~Correct
32,1746566569956,"06/05/2025, 21:22:49",1746566569792,-7,"06/05/2025, 14:22:49",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,6,2,Screen 1,content,content_web_audio,6002.20000000298,,,,0,,,,,,,1,Trial,2,HugginsPitch_9_2.flac,1,Incorrect~Incorrect~Correct
33,1746566570393,"06/05/2025, 21:22:50",1746566570231,-7,"06/05/2025, 14:22:50",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,10,6,3,Screen 2,buttonB,response_button_text,432.90000000596046,,,2,1,1,,,,,,1,Trial,2,HugginsPitch_9_2.flac,1,Incorrect~Incorrect~Correct
34,1746566573739,"06/05/2025, 21:22:53",1746566573577,-7,"06/05/2025, 14:22:53",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,14,1,1,Screen 1,advancementZone,continue_button,3341,,,,0,,,,,,,,End,,,,Incorrect~Incorrect~Correct
35,1746566573913,"06/05/2025, 21:22:53",1746566573585,-7,"06/05/2025, 14:22:53",169297,28,task-cusq,repeat-xtpj#1,45914261,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,,,END TASK,,,,,140412,,,,,,,,,,,,,,,,Incorrect~Incorrect~Correct
﻿1,1746566575714,"06/05/2025, 21:22:55",1746566575503,-7,"06/05/2025, 14:22:55",169297,28,task-cusq,repeat-xtpj#2,45914315,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,Incorrect~Incorrect~Correct
2,1746566580390,"06/05/2025, 21:23:00",1746566580202,-7,"06/05/2025, 14:23:00",169297,28,task-cusq,repeat-xtpj#2,45914315,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,1,Screen 5,Zone1,continue_button,4619.29999999702,,,,0,,,,,,,,Instructions,,,,Incorrect~Incorrect~Correct
3,1746566594557,"06/05/2025, 21:23:14",1746566594234,-7,"06/05/2025, 14:23:14",169297,28,task-cusq,repeat-xtpj#2,45914315,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,Zone1,content_web_audio,14029.20000000298,,,AUDIO PLAY REQUESTED,1,,,,,,,,Instructions,,,,Incorrect~Incorrect~Correct
4,1746566601250,"06/05/2025, 21:23:21",1746566601051,-7,"06/05/2025, 14:23:21",169297,28,task-cusq,repeat-xtpj#2,45914315,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,2,Screen 2,script,force_advance,20833.300000000003,,,,0,,,,,,,,Instructions,,,,Incorrect~Incorrect~Correct
5,1746566604574,"06/05/2025, 21:23:24",1746566604397,-7,"06/05/2025, 14:23:24",169297,28,task-cusq,repeat-xtpj#2,45914315,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,3339.2999999970198,,,AUDIO PLAY REQUESTED,1,,,,,,,,Instructions,,,,Incorrect~Incorrect~Correct
6,1746566610572,"06/05/2025, 21:23:30",1746566610400,-7,"06/05/2025, 14:23:30",169297,28,task-cusq,repeat-xtpj#2,45914315,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,3,Screen 1,Zone2,content_web_audio,9342.09999999404,,,,0,,,,,,,,Instructions,,,,Incorrect~Incorrect~Correct
7,1746566613156,"06/05/2025, 21:23:33",1746566612984,-7,"06/05/2025, 14:23:32",169297,28,task-cusq,repeat-xtpj#2,45914315,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,4,Screen 6,Zone1,continue_button,2576.7000000029802,,,,0,,,,,,,,Instructions,,,,Incorrect~Incorrect~Correct
8,1746566643142,"06/05/2025, 21:24:03",1746566642973,-7,"06/05/2025, 14:24:02",169297,28,task-cusq,repeat-xtpj#2,45914315,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,1,1,5,Screen 3,Zone1,continue_button,29982.89999999106,,,,0,,,,,,,,Instructions,,,,Incorrect~Incorrect~Correct
9,1746566644145,"06/05/2025, 21:24:04",1746566643967,-7,"06/05/2025, 14:24:03",169297,28,task-cusq,repeat-xtpj#2,45914315,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,1,1,Screen 3,Zone3,timelimit_screen,1000.1000000000058,,,,0,,,,,1,,1,Trial,3,HugginsPitch_2_3.flac,1,Incorrect~Incorrect~Correct
10,1746566644363,"06/05/2025, 21:24:04",1746566643973,-7,"06/05/2025, 14:24:03",169297,28,task-cusq,repeat-xtpj#2,45914315,35593,13360780,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 135.0.0.0,1470x956,1329x747,,Headphone Screen using Huggins' Pitch,2,Spreadsheet1,correctAnswerCount,,Spreadsheet1,3,1,2,Screen 1,content,content_web_audio,0.5999999940395355,,,AUDIO PLAY REQUESTED,1,,,,,,,1,Trial,3,HugginsPitch_2_3.flac,1,Incorrect~Incorrect~Correct
