Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-fj4d,Manipulation: Spreadsheet,Manipulation: EarlyExitButtonText,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,3
6,1766165824829,19/12/2025 17:37:04,1766165823683,-8,19/12/2025 09:37:03,169297,29,task-quo2,,51534415,6785704c3b1ab8813a4958b0,14784452,,complete,,69458ccb905f2c29c0f83f41,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x695,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,88726,,,,,,,,,,,,,NaN
1,1766165737942,19/12/2025 17:35:37,1766165738134,-6,19/12/2025 11:35:38,169297,29,task-quo2,,51534419,5c4723041fba0b0001fca7c3,14784453,,complete,,69458cca852bce87b26c91e6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766165750179,19/12/2025 17:35:50,1766165750433,-6,19/12/2025 11:35:50,169297,29,task-quo2,,51534419,5c4723041fba0b0001fca7c3,14784453,,complete,,69458cca852bce87b26c91e6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,11819.600000023842,,,,0,0,,,,,,,Intro,NaN
3,1766165752405,19/12/2025 17:35:52,1766165752665,-6,19/12/2025 11:35:52,169297,29,task-quo2,,51534419,5c4723041fba0b0001fca7c3,14784453,,complete,,69458cca852bce87b26c91e6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,2224.7999999523163,,,yes,1,1,,,,,,,Intro,NaN
4,1766165753420,19/12/2025 17:35:53,1766165753658,-6,19/12/2025 11:35:53,169297,29,task-quo2,,51534419,5c4723041fba0b0001fca7c3,14784453,,complete,,69458cca852bce87b26c91e6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1000.1000000000022,,,,0,0,,,,1,,,Intro,NaN
5,1766165755865,19/12/2025 17:35:55,1766165756118,-6,19/12/2025 11:35:56,169297,29,task-quo2,,51534419,5c4723041fba0b0001fca7c3,14784453,,complete,,69458cca852bce87b26c91e6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2400.1999999284744,,,,0,0,,,,,,,end,NaN
6,1766165756019,19/12/2025 17:35:56,1766165756127,-6,19/12/2025 11:35:56,169297,29,task-quo2,,51534419,5c4723041fba0b0001fca7c3,14784453,,complete,,69458cca852bce87b26c91e6,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1920x945,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,17993,,,,,,,,,,,,,NaN
1,1766165744113,19/12/2025 17:35:44,1766165742281,-5,19/12/2025 12:35:42,169297,29,task-quo2,,51534424,67d29a840debd6b228515177,14784454,,complete,,69458cc12d0b237d66669126,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1392x783,1392x661,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766165763124,19/12/2025 17:36:03,1766165761323,-5,19/12/2025 12:36:01,169297,29,task-quo2,,51534424,67d29a840debd6b228515177,14784454,,complete,,69458cc12d0b237d66669126,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1392x783,1392x661,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,14794,,,,0,0,,,,,,,Intro,NaN
3,1766165766475,19/12/2025 17:36:06,1766165764684,-5,19/12/2025 12:36:04,169297,29,task-quo2,,51534424,67d29a840debd6b228515177,14784454,,complete,,69458cc12d0b237d66669126,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1392x783,1392x661,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,3342.2000002861023,,,yes,1,1,,,,,,,Intro,NaN
4,1766165767453,19/12/2025 17:36:07,1766165765679,-5,19/12/2025 12:36:05,169297,29,task-quo2,,51534424,67d29a840debd6b228515177,14784454,,complete,,69458cc12d0b237d66669126,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1392x783,1392x661,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,999.7000000000007,,,,0,0,,,,1,,,Intro,NaN
5,1766165773055,19/12/2025 17:36:13,1766165771185,-5,19/12/2025 12:36:11,169297,29,task-quo2,,51534424,67d29a840debd6b228515177,14784454,,complete,,69458cc12d0b237d66669126,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1392x783,1392x661,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,5102.799999713898,,,,0,0,,,,,,,end,NaN
6,1766165773421,19/12/2025 17:36:13,1766165771190,-5,19/12/2025 12:36:11,169297,29,task-quo2,,51534424,67d29a840debd6b228515177,14784454,,complete,,69458cc12d0b237d66669126,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1392x783,1392x661,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,28910,,,,,,,,,,,,,NaN
1,1766165752020,19/12/2025 17:35:52,1766165751852,-5,19/12/2025 12:35:51,169297,29,task-quo2,,51534441,65bf9aeb592e888df327d648,14784456,,complete,,69458ccd035d083ee558f781,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x645,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766165799056,19/12/2025 17:36:39,1766165798958,-5,19/12/2025 12:36:38,169297,29,task-quo2,,51534441,65bf9aeb592e888df327d648,14784456,,complete,,69458ccd035d083ee558f781,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x645,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,44542.40000000596,,,,0,0,,,,,,,Intro,NaN
3,1766165801745,19/12/2025 17:36:41,1766165801651,-5,19/12/2025 12:36:41,169297,29,task-quo2,,51534441,65bf9aeb592e888df327d648,14784456,,complete,,69458ccd035d083ee558f781,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x645,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,2650.2999999970198,,,yes,1,1,,,,,,,Intro,NaN
4,1766165802761,19/12/2025 17:36:42,1766165802640,-5,19/12/2025 12:36:42,169297,29,task-quo2,,51534441,65bf9aeb592e888df327d648,14784456,,complete,,69458ccd035d083ee558f781,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x645,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1000.1000000000058,,,,0,0,,,,1,,,Intro,NaN
5,1766165805285,19/12/2025 17:36:45,1766165805187,-5,19/12/2025 12:36:45,169297,29,task-quo2,,51534441,65bf9aeb592e888df327d648,14784456,,complete,,69458ccd035d083ee558f781,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x645,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2445.5999999940395,,,,0,0,,,,,,,end,NaN
6,1766165805418,19/12/2025 17:36:45,1766165805194,-5,19/12/2025 12:36:45,169297,29,task-quo2,,51534441,65bf9aeb592e888df327d648,14784456,,complete,,69458ccd035d083ee558f781,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1366x768,1366x645,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,53342,,,,,,,,,,,,,NaN
1,1766165744485,19/12/2025 17:35:44,1766165744489,-7,19/12/2025 10:35:44,169297,29,task-quo2,,51534432,6548f960db60a00d76e92695,14784458,,complete,,69458cba04988aab3555263d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1377x699,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766165753395,19/12/2025 17:35:53,1766165753422,-7,19/12/2025 10:35:53,169297,29,task-quo2,,51534432,6548f960db60a00d76e92695,14784458,,complete,,69458cba04988aab3555263d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1377x699,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,7999.5999999940395,,,,0,0,,,,,,,Intro,NaN
3,1766165757252,19/12/2025 17:35:57,1766165757293,-7,19/12/2025 10:35:57,169297,29,task-quo2,,51534432,6548f960db60a00d76e92695,14784458,,complete,,69458cba04988aab3555263d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1377x699,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,3863.699999988079,,,yes,1,1,,,,,,,Intro,NaN
4,1766165758250,19/12/2025 17:35:58,1766165758278,-7,19/12/2025 10:35:58,169297,29,task-quo2,,51534432,6548f960db60a00d76e92695,14784458,,complete,,69458cba04988aab3555263d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1377x699,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1000,,,,0,0,,,,1,,,Intro,NaN
5,1766165760393,19/12/2025 17:36:00,1766165760445,-7,19/12/2025 10:36:00,169297,29,task-quo2,,51534432,6548f960db60a00d76e92695,14784458,,complete,,69458cba04988aab3555263d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1377x699,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2146.2000000178814,,,,0,0,,,,,,,end,NaN
6,1766165760564,19/12/2025 17:36:00,1766165760447,-7,19/12/2025 10:36:00,169297,29,task-quo2,,51534432,6548f960db60a00d76e92695,14784458,,complete,,69458cba04988aab3555263d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1920x1080,1377x699,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,15958,,,,,,,,,,,,,NaN
1,1766165742931,19/12/2025 17:35:42,1766165742855,-7,19/12/2025 10:35:42,169297,29,task-quo2,,51534427,66f8522292767238ed42ebbd,14784459,,complete,,69458cc5096a5d87d180e88d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,3440x1440,2133x1270,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766165749202,19/12/2025 17:35:49,1766165749125,-7,19/12/2025 10:35:49,169297,29,task-quo2,,51534427,66f8522292767238ed42ebbd,14784459,,complete,,69458cc5096a5d87d180e88d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,3440x1440,2133x1270,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,5311.700000017881,,,,0,0,,,,,,,Intro,NaN
3,1766165750789,19/12/2025 17:35:50,1766165750750,-7,19/12/2025 10:35:50,169297,29,task-quo2,,51534427,66f8522292767238ed42ebbd,14784459,,complete,,69458cc5096a5d87d180e88d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,3440x1440,2133x1270,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,1609.7000000178814,,,yes,1,1,,,,,,,Intro,NaN
4,1766165751786,19/12/2025 17:35:51,1766165751739,-7,19/12/2025 10:35:51,169297,29,task-quo2,,51534427,66f8522292767238ed42ebbd,14784459,,complete,,69458cc5096a5d87d180e88d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,3440x1440,2133x1270,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1002.8999999999996,,,,0,0,,,,1,,,Intro,NaN
5,1766165753585,19/12/2025 17:35:53,1766165753550,-7,19/12/2025 10:35:53,169297,29,task-quo2,,51534427,66f8522292767238ed42ebbd,14784459,,complete,,69458cc5096a5d87d180e88d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,3440x1440,2133x1270,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,1734.2999999821186,,,,0,0,,,,,,,end,NaN
6,1766165753730,19/12/2025 17:35:53,1766165753560,-7,19/12/2025 10:35:53,169297,29,task-quo2,,51534427,66f8522292767238ed42ebbd,14784459,,complete,,69458cc5096a5d87d180e88d,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,3440x1440,2133x1270,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,,,END TASK,,,,,10705,,,,,,,,,,,,,NaN
1,1766165775389,19/12/2025 17:36:15,1766165775052,-5,19/12/2025 12:36:15,169297,29,task-quo2,,51534469,674f97fef70c3dd15d138c3e,14784461,,complete,,69458cc20fb0b185861abd2d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 139.0.0.0,1512x982,1494x723,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766165786156,19/12/2025 17:36:26,1766165785985,-5,19/12/2025 12:36:25,169297,29,task-quo2,,51534469,674f97fef70c3dd15d138c3e,14784461,,complete,,69458cc20fb0b185861abd2d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 139.0.0.0,1512x982,1494x723,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,10201.700000286102,,,,0,0,,,,,,,Intro,NaN
3,1766165790298,19/12/2025 17:36:30,1766165790136,-5,19/12/2025 12:36:30,169297,29,task-quo2,,51534469,674f97fef70c3dd15d138c3e,14784461,,complete,,69458cc20fb0b185861abd2d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 139.0.0.0,1512x982,1494x723,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,4144.800000190735,,,yes,1,1,,,,,,,Intro,NaN
4,1766165791284,19/12/2025 17:36:31,1766165791127,-5,19/12/2025 12:36:31,169297,29,task-quo2,,51534469,674f97fef70c3dd15d138c3e,14784461,,complete,,69458cc20fb0b185861abd2d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 139.0.0.0,1512x982,1494x723,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,998.2000000000007,,,,0,0,,,,1,,,Intro,NaN
5,1766165793712,19/12/2025 17:36:33,1766165793560,-5,19/12/2025 12:36:33,169297,29,task-quo2,,51534469,674f97fef70c3dd15d138c3e,14784461,,complete,,69458cc20fb0b185861abd2d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 139.0.0.0,1512x982,1494x723,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2361,,,,0,0,,,,,,,end,NaN
6,1766165793899,19/12/2025 17:36:33,1766165793564,-5,19/12/2025 12:36:33,169297,29,task-quo2,,51534469,674f97fef70c3dd15d138c3e,14784461,,complete,,69458cc20fb0b185861abd2d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 139.0.0.0,1512x982,1494x723,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,18512,,,,,,,,,,,,,NaN
1,1766165745947,19/12/2025 17:35:45,1766165745732,-5,19/12/2025 12:35:45,169297,29,task-quo2,,51534433,655386dc470f6217a78fec03,14784462,,complete,,69458ccf36958373d8c8ee16,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1851x993,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766169753753,19/12/2025 18:42:33,1766169753139,-5,19/12/2025 13:42:33,169297,29,task-quo2,,51534433,655386dc470f6217a78fec03,14784462,,complete,,69458ccf36958373d8c8ee16,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1851x993,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,4006755.700000003,,,,0,0,,,,,,,Intro,NaN
3,1766169758546,19/12/2025 18:42:38,1766169758331,-5,19/12/2025 13:42:38,169297,29,task-quo2,,51534433,655386dc470f6217a78fec03,14784462,,complete,,69458ccf36958373d8c8ee16,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1851x993,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,5177.60000000149,,,yes,1,1,,,,,,,Intro,NaN
4,1766169759530,19/12/2025 18:42:39,1766169759317,-5,19/12/2025 13:42:39,169297,29,task-quo2,,51534433,655386dc470f6217a78fec03,14784462,,complete,,69458ccf36958373d8c8ee16,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1851x993,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1000.1000000000931,,,,0,0,,,,1,,,Intro,NaN
5,1766169762137,19/12/2025 18:42:42,1766169761931,-5,19/12/2025 13:42:41,169297,29,task-quo2,,51534433,655386dc470f6217a78fec03,14784462,,complete,,69458ccf36958373d8c8ee16,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1851x993,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2521.60000000149,,,,0,0,,,,,,,end,NaN
6,1766169762287,19/12/2025 18:42:42,1766169761934,-5,19/12/2025 13:42:41,169297,29,task-quo2,,51534433,655386dc470f6217a78fec03,14784462,,complete,,69458ccf36958373d8c8ee16,computer,Desktop or Laptop,Windows 10,Chrome 142.0.0.0,1920x1080,1851x993,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,4016202,,,,,,,,,,,,,NaN
1,1766165776762,19/12/2025 17:36:16,1766165776601,-6,19/12/2025 11:36:16,169297,29,task-quo2,,51534473,5d1acc6eb0c5a8001786de55,14784468,,complete,,69458cfc557558c04b28c17b,computer,Desktop or Laptop,Windows 10,Firefox 146.0,1920x1080,1845x967,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766165780579,19/12/2025 17:36:20,1766165780424,-6,19/12/2025 11:36:20,169297,29,task-quo2,,51534473,5d1acc6eb0c5a8001786de55,14784468,,complete,,69458cfc557558c04b28c17b,computer,Desktop or Laptop,Windows 10,Firefox 146.0,1920x1080,1845x967,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,2208,,,,0,0,,,,,,,Intro,NaN
3,1766165782735,19/12/2025 17:36:22,1766165782609,-6,19/12/2025 11:36:22,169297,29,task-quo2,,51534473,5d1acc6eb0c5a8001786de55,14784468,,complete,,69458cfc557558c04b28c17b,computer,Desktop or Laptop,Windows 10,Firefox 146.0,1920x1080,1845x967,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,2173,,,yes,1,1,,,,,,,Intro,NaN
4,1766165783756,19/12/2025 17:36:23,1766165783607,-6,19/12/2025 11:36:23,169297,29,task-quo2,,51534473,5d1acc6eb0c5a8001786de55,14784468,,complete,,69458cfc557558c04b28c17b,computer,Desktop or Laptop,Windows 10,Firefox 146.0,1920x1080,1845x967,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,1000,,,,0,0,,,,1,,,Intro,NaN
5,1766165787720,19/12/2025 17:36:27,1766165787600,-6,19/12/2025 11:36:27,169297,29,task-quo2,,51534473,5d1acc6eb0c5a8001786de55,14784468,,complete,,69458cfc557558c04b28c17b,computer,Desktop or Laptop,Windows 10,Firefox 146.0,1920x1080,1845x967,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,3964,,,,0,0,,,,,,,end,NaN
6,1766165787877,19/12/2025 17:36:27,1766165787608,-6,19/12/2025 11:36:27,169297,29,task-quo2,,51534473,5d1acc6eb0c5a8001786de55,14784468,,complete,,69458cfc557558c04b28c17b,computer,Desktop or Laptop,Windows 10,Firefox 146.0,1920x1080,1845x967,,,,Task: Browser sound check,2,Incorrect~Correct,Spreadsheet1,,,,END TASK,,,,,11007,,,,,,,,,,,,,NaN
1,1766165776299,19/12/2025 17:36:16,1766165776245,-8,19/12/2025 09:36:16,169297,29,task-quo2,,51534472,672268205351c30413c9837e,14784469,,complete,,69458cfb2da44b5297311175,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x747,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766165786509,19/12/2025 17:36:26,1766165786502,-8,19/12/2025 09:36:26,169297,29,task-quo2,,51534472,672268205351c30413c9837e,14784469,,complete,,69458cfb2da44b5297311175,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x747,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,,,,,,LOADING DELAY,,,A loading delay of more than 10s was detected.,,,,,,,,,,NaN
3,1766168956919,19/12/2025 18:29:16,1766168955879,-8,19/12/2025 10:29:15,169297,29,task-quo2,,51534472,672268205351c30413c9837e,14784469,,complete,,69458cfb2da44b5297311175,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x747,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,3149362.8999999985,,,,0,0,,,,,,,Intro,NaN
4,1766168958140,19/12/2025 18:29:18,1766168958108,-8,19/12/2025 10:29:18,169297,29,task-quo2,,51534472,672268205351c30413c9837e,14784469,,complete,,69458cfb2da44b5297311175,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x747,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,2217,,,yes,1,1,,,,,,,Intro,NaN
5,1766168959123,19/12/2025 18:29:19,1766168959101,-8,19/12/2025 10:29:19,169297,29,task-quo2,,51534472,672268205351c30413c9837e,14784469,,complete,,69458cfb2da44b5297311175,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x747,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,4,continue,Zone2,timelimit_screen,999.7000000001863,,,,0,0,,,,1,,,Intro,NaN
6,1766168961194,19/12/2025 18:29:21,1766168961167,-8,19/12/2025 10:29:21,169297,29,task-quo2,,51534472,672268205351c30413c9837e,14784469,,complete,,69458cfb2da44b5297311175,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x747,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2035.7999999988824,,,,0,0,,,,,,,end,NaN
7,1766168961375,19/12/2025 18:29:21,1766168961184,-8,19/12/2025 10:29:21,169297,29,task-quo2,,51534472,672268205351c30413c9837e,14784469,,complete,,69458cfb2da44b5297311175,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1536x747,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,END TASK,,,,,3184939,,,,,,,,,,,,,NaN
1,1766165830480,19/12/2025 17:37:10,1766165830429,-6,19/12/2025 11:37:10,169297,29,task-quo2,,51534563,58f90ebc3f4fef000199e2fd,14784471,,complete,,69458c9dc3863b45995d808e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1229x584,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,,,BEGIN TASK,,,,,,,,,,,,,,,,,,NaN
2,1766166302577,19/12/2025 17:45:02,1766166302329,-6,19/12/2025 11:45:02,169297,29,task-quo2,,51534563,58f90ebc3f4fef000199e2fd,14784471,,complete,,69458c9dc3863b45995d808e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1229x584,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,1,Screen 3,advancementZone,continue_button,471199.200000003,,,,0,0,,,,,,,Intro,NaN
3,1766166306727,19/12/2025 17:45:06,1766166306894,-6,19/12/2025 11:45:06,169297,29,task-quo2,,51534563,58f90ebc3f4fef000199e2fd,14784471,,complete,,69458c9dc3863b45995d808e,computer,Desktop or Laptop,Windows 10,Chrome 143.0.0.0,1536x864,1229x584,,,,Task: Browser sound check,2,Correct,Spreadsheet1,,Spreadsheet1,1,1,2,Screen 4,buttonA,response_button_text,4544.9000000059605,,,yes,1,1,,,,,,,Intro,NaN
