Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-fj4d,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Audio,Spreadsheet: randomise_block,Spreadsheet: gloomy_rating,Spreadsheet: upset_rating,Spreadsheet: scared_rating,Spreadsheet: sad_rating,Spreadsheet: anxious_rating,Spreadsheet: happy_rating,Spreadsheet: satisfied_rating,Spreadsheet: excited_rating,Spreadsheet: joyful_rating,Spreadsheet: relaxed_rating,Manipulation: Spreadsheet,Store: progress,Store: progress_practice
268,1730143826073,28/10/2024 19:30:26,1730129426073,-4,28/10/2024 11:30:26,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,response,0,3222.8000000000466,63505.70000000007,63517.399999994086,3222.8000000000466,63505.70000000007,63517.399999994086,1,3222.8000000000466,60294.59999999404,0,,Slider,Anxious Slider,3,object-107,Ratings,Rocks 1.jpg,,14,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,90,22
269,1730143826073,28/10/2024 19:30:26,1730129426073,-4,28/10/2024 11:30:26,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,response,50,20188.800000000047,63505.70000000007,63517.80000000005,20188.800000000047,63505.70000000007,63517.80000000005,1,20188.800000000047,43329,0,,Slider,Relaxed Slider,5,object-111,Ratings,Rocks 1.jpg,,14,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,91,22
270,1730143826073,28/10/2024 19:30:26,1730129426073,-4,28/10/2024 11:30:26,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,response,0,5293.100000000093,63505.70000000007,63517.999999988126,5293.100000000093,63505.70000000007,63517.999999988126,1,5293.100000000093,58224.89999998803,0,,Slider,Gloomy Slider,7,object-114,Ratings,Rocks 1.jpg,,14,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,92,22
271,1730143826074,28/10/2024 19:30:26,1730129426074,-4,28/10/2024 11:30:26,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,response,25,25231.900000000023,63505.70000000007,63518.30000000005,25231.900000000023,63505.70000000007,63518.30000000005,1,25231.900000000023,38286.40000000002,0,,Slider,Excited Slider,9,object-115,Ratings,Rocks 1.jpg,,14,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,93,22
272,1730143826074,28/10/2024 19:30:26,1730129426074,-4,28/10/2024 11:30:26,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,response,35,7697.400000000023,63505.70000000007,63518.499999988126,7697.400000000023,63505.70000000007,63518.499999988126,1,7697.400000000023,55821.0999999881,0,,Slider,Happy Slider,11,object-144,Ratings,Rocks 1.jpg,,14,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,94,22
273,1730143826074,28/10/2024 19:30:26,1730129426074,-4,28/10/2024 11:30:26,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,response,10,37689.30000000005,63505.70000000007,63518.70000000601,37689.30000000005,63505.70000000007,63518.70000000601,1,37689.30000000005,25829.40000000596,0,,Slider,Upset Slider,13,object-129,Ratings,Rocks 1.jpg,,14,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,95,22
274,1730143826075,28/10/2024 19:30:26,1730129426075,-4,28/10/2024 11:30:26,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,response,5,14143.20000000007,63505.70000000007,63519.099999982165,14143.20000000007,63505.70000000007,63519.099999982165,1,14143.20000000007,49375.899999982095,0,,Slider,Sad Slider,15,object-131,Ratings,Rocks 1.jpg,,14,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,96,22
275,1730143826075,28/10/2024 19:30:26,1730129426075,-4,28/10/2024 11:30:26,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,response,50,43249.70000000007,63505.70000000007,63519.30000000005,43249.70000000007,63505.70000000007,63519.30000000005,1,43249.70000000007,20269.599999999977,0,,Slider,Satisfied Slider,17,object-133,Ratings,Rocks 1.jpg,,14,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,97,22
276,1730143826075,28/10/2024 19:30:26,1730129426075,-4,28/10/2024 11:30:26,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,response,0,17933.900000000023,63505.70000000007,63519.599999982165,17933.900000000023,63505.70000000007,63519.599999982165,1,17933.900000000023,45585.69999998214,0,,Slider,Scared Slider,19,object-135,Ratings,Rocks 1.jpg,,14,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,98,22
277,1730143826076,28/10/2024 19:30:26,1730129426076,-4,28/10/2024 11:30:26,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,9,Ratings,Ratings,j64n3q,1,response,20,47691.60000000009,63505.70000000007,63519.999999988126,47691.60000000009,63505.70000000007,63519.999999988126,1,47691.60000000009,15828.399999988033,0,,Slider,Joyful Slider,21,object-137,Ratings,Rocks 1.jpg,,14,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,99,22
278,1730143829035,28/10/2024 19:30:29,1730129429035,-4,28/10/2024 11:30:29,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,6,Fixation_Music,Fixation Cross,9dr1nk,1,continue,,2973,2973,2973,2973,2973,2973,1,2973,0,0,,Fixation Timing,Fixation Cross,1,object-99,Fixation_Music,,7_10.mp3,30,,,,,,,,,,,,99,22
279,1730143829037,28/10/2024 19:30:29,1730129429037,-4,28/10/2024 11:30:29,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,6,Fixation_Music,Music,kaqnbx,2,info,audio started,0,0,0,2.799999988055788,0,2.799999988055788,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,7_10.mp3,30,,,,,,,,,,,,99,22
280,1730143837033,28/10/2024 19:30:37,1730129437033,-4,28/10/2024 11:30:37,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,6,Fixation_Music,Music,kaqnbx,2,timedOut,,0,0,0,7998.699999994016,7998.29999999993,7998.699999994016,1,0,0,0,,Time Limit,screen,0,screen,Fixation_Music,,7_10.mp3,30,,,,,,,,,,,,99,22
281,1730143837100,28/10/2024 19:30:37,1730129437100,-4,28/10/2024 11:30:37,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,6,Fixation_Music,Music,kaqnbx,2,info,audio finished,0,0,0,8064.800000000047,8048.400000000023,8064.800000000047,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,7_10.mp3,30,,,,,,,,,,,,99,22
282,1730143837100,28/10/2024 19:30:37,1730129437100,-4,28/10/2024 11:30:37,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,6,Fixation_Music,Music,kaqnbx,2,continue,,0,0,0,8064.800000000047,8048.400000000023,8064.800000000047,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,7_10.mp3,30,,,,,,,,,,,,99,22
283,1730143837111,28/10/2024 19:30:37,1730129437111,-4,28/10/2024 11:30:37,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,info,,16.400000000023283,0,16.400000000023283,16.400000000023283,0,16.400000000023283,1,16.400000000023283,0,0,,Slider,Anxious Slider,3,object-107,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,99,22
284,1730143837112,28/10/2024 19:30:37,1730129437112,-4,28/10/2024 11:30:37,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,info,,16.400000000023283,0,16.400000000023283,16.400000000023283,0,16.400000000023283,1,16.400000000023283,0,0,,Slider,Relaxed Slider,5,object-111,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,99,22
285,1730143837113,28/10/2024 19:30:37,1730129437113,-4,28/10/2024 11:30:37,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,info,,16.400000000023283,0,16.400000000023283,16.400000000023283,0,16.400000000023283,1,16.400000000023283,0,0,,Slider,Gloomy Slider,7,object-114,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,99,22
286,1730143837113,28/10/2024 19:30:37,1730129437113,-4,28/10/2024 11:30:37,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,info,,16.400000000023283,0,16.400000000023283,16.400000000023283,0,16.400000000023283,1,16.400000000023283,0,0,,Slider,Excited Slider,9,object-115,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,99,22
287,1730143837114,28/10/2024 19:30:37,1730129437114,-4,28/10/2024 11:30:37,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,info,,16.400000000023283,0,16.400000000023283,16.400000000023283,0,16.400000000023283,1,16.400000000023283,0,0,,Slider,Happy Slider,11,object-144,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,99,22
288,1730143837115,28/10/2024 19:30:37,1730129437115,-4,28/10/2024 11:30:37,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,info,,16.400000000023283,0,16.400000000023283,16.400000000023283,0,16.400000000023283,1,16.400000000023283,0,0,,Slider,Upset Slider,13,object-129,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,99,22
289,1730143837116,28/10/2024 19:30:37,1730129437116,-4,28/10/2024 11:30:37,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,info,,16.400000000023283,0,16.400000000023283,16.400000000023283,0,16.400000000023283,1,16.400000000023283,0,0,,Slider,Sad Slider,15,object-131,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,99,22
290,1730143837117,28/10/2024 19:30:37,1730129437117,-4,28/10/2024 11:30:37,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,info,,16.400000000023283,0,16.400000000023283,16.400000000023283,0,16.400000000023283,1,16.400000000023283,0,0,,Slider,Satisfied Slider,17,object-133,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,99,22
291,1730143837118,28/10/2024 19:30:37,1730129437118,-4,28/10/2024 11:30:37,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,info,,16.400000000023283,0,16.400000000023283,16.400000000023283,0,16.400000000023283,1,16.400000000023283,0,0,,Slider,Scared Slider,19,object-135,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,99,22
292,1730143837119,28/10/2024 19:30:37,1730129437119,-4,28/10/2024 11:30:37,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,info,,16.400000000023283,0,16.400000000023283,16.400000000023283,0,16.400000000023283,1,16.400000000023283,0,0,,Slider,Joyful Slider,21,object-137,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,99,22
293,1730143892788,28/10/2024 19:31:32,1730129492788,-4,28/10/2024 11:31:32,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,continue,,55704.39999998803,55691.89999999991,55704.39999998803,55704.39999998803,55691.89999999991,55704.39999998803,1,55704.39999998803,0,0,,Click To Continue,Continue,22,object-108,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,100,22
294,1730143892792,28/10/2024 19:31:32,1730129492792,-4,28/10/2024 11:31:32,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,response,61,6195.5,55691.89999999991,55708.89999998803,6195.5,55691.89999999991,55708.89999998803,1,6195.5,49513.39999998803,0,,Slider,Anxious Slider,3,object-107,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,101,22
295,1730143892792,28/10/2024 19:31:32,1730129492792,-4,28/10/2024 11:31:32,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,response,0,34566.79999999993,55691.89999999991,55709.29999999399,34566.79999999993,55691.89999999991,55709.29999999399,1,34566.79999999993,21142.499999994063,0,,Slider,Relaxed Slider,5,object-111,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,102,22
296,1730143892792,28/10/2024 19:31:32,1730129492792,-4,28/10/2024 11:31:32,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,response,18,14444.5,55691.89999999991,55709.39999999991,14444.5,55691.89999999991,55709.39999999991,1,14444.5,41264.89999999991,0,,Slider,Gloomy Slider,7,object-114,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,103,22
297,1730143892792,28/10/2024 19:31:32,1730129492792,-4,28/10/2024 11:31:32,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,response,34,37239.09999999998,55691.89999999991,55709.39999999991,37239.09999999998,55691.89999999991,55709.39999999991,1,37239.09999999998,18470.29999999993,0,,Slider,Excited Slider,9,object-115,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,104,22
298,1730143892793,28/10/2024 19:31:32,1730129492793,-4,28/10/2024 11:31:32,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,response,0,22543.5,55691.89999999991,55709.39999999991,22543.5,55691.89999999991,55709.39999999991,1,22543.5,33165.89999999991,0,,Slider,Happy Slider,11,object-144,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,105,22
299,1730143892793,28/10/2024 19:31:32,1730129492793,-4,28/10/2024 11:31:32,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,response,0,43033.39999999991,55691.89999999991,55709.39999999991,43033.39999999991,55691.89999999991,55709.39999999991,1,43033.39999999991,12676,0,,Slider,Upset Slider,13,object-129,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,106,22
300,1730143892793,28/10/2024 19:31:32,1730129492793,-4,28/10/2024 11:31:32,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,response,10,24013.29999999993,55691.89999999991,55709.39999999991,24013.29999999993,55691.89999999991,55709.39999999991,1,24013.29999999993,31696.099999999977,0,,Slider,Sad Slider,15,object-131,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,107,22
301,1730143892794,28/10/2024 19:31:32,1730129492794,-4,28/10/2024 11:31:32,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,response,38,46740.29999999993,55691.89999999991,55709.39999999991,46740.29999999993,55691.89999999991,55709.39999999991,1,46740.29999999993,8969.099999999977,0,,Slider,Satisfied Slider,17,object-133,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,108,22
302,1730143892794,28/10/2024 19:31:32,1730129492794,-4,28/10/2024 11:31:32,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,response,49,27619.899999999907,55691.89999999991,55709.39999999991,27619.899999999907,55691.89999999991,55709.39999999991,1,27619.899999999907,28089.5,0,,Slider,Scared Slider,19,object-135,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,109,22
303,1730143892795,28/10/2024 19:31:32,1730129492795,-4,28/10/2024 11:31:32,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,10,Ratings,Ratings,j64n3q,1,response,10,52134,55691.89999999991,55709.39999999991,52134,55691.89999999991,55709.39999999991,1,52134,3575.399999999907,0,,Slider,Joyful Slider,21,object-137,Ratings,,7_10.mp3,30,gloomy,upset,scared,sad,anxious,happy,satisfied,excited,joyful,relaxed,,110,22
304,1730143895750,28/10/2024 19:31:35,1730129495750,-4,28/10/2024 11:31:35,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,7,Fixation_Music,Fixation Cross,9dr1nk,1,continue,,2974.70000000007,2974.70000000007,2974.70000000007,2974.70000000007,2974.70000000007,2974.70000000007,1,2974.70000000007,0,0,,Fixation Timing,Fixation Cross,1,object-99,Fixation_Music,,5_14.mp3,27,,,,,,,,,,,,110,22
305,1730143895751,28/10/2024 19:31:35,1730129495751,-4,28/10/2024 11:31:35,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,7,Fixation_Music,Music,kaqnbx,2,info,audio started,0,0,0,2.1999999940162525,0,2.1999999940162525,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,5_14.mp3,27,,,,,,,,,,,,110,22
306,1730143903746,28/10/2024 19:31:43,1730129503746,-4,28/10/2024 11:31:43,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,7,Fixation_Music,Music,kaqnbx,2,timedOut,,0,0,0,7996.699999994016,7995.79999999993,7996.699999994016,1,0,0,0,,Time Limit,screen,0,screen,Fixation_Music,,5_14.mp3,27,,,,,,,,,,,,110,22
307,1730143903820,28/10/2024 19:31:43,1730129503820,-4,28/10/2024 11:31:43,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,7,Fixation_Music,Music,kaqnbx,2,info,audio finished,0,0,0,8071.199999994016,8062.599999999977,8071.199999994016,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,5_14.mp3,27,,,,,,,,,,,,110,22
308,1730143903821,28/10/2024 19:31:43,1730129503821,-4,28/10/2024 11:31:43,169297,24,task-6dig,,40959821,TEAM_DEV_306,11959792,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 130.0.0.0,1920x1080,1912x954,,,0,rating-task,17,,Spreadsheet,Spreadsheet,7,Fixation_Music,Music,kaqnbx,2,continue,,0,0,0,8071.699999994016,8062.599999999977,8071.699999994016,1,0,0,0,,Audio Clip,Audio,1,object-104,Fixation_Music,,5_14.mp3,27,,,,,,,,,,,,110,22
